loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,lr
2.0741100311279297,0.22062499821186066,2.2272019386291504,0.07750000059604645,0.0010000000474974513
1.5076627731323242,0.5068749785423279,2.200782537460327,0.17749999463558197,0.0010000000474974513
1.0870333909988403,0.6918749809265137,1.8268709182739258,0.32749998569488525,0.0010000000474974513
0.8405530452728271,0.7668750286102295,1.4222286939620972,0.5699999928474426,0.0010000000474974513
0.6809840202331543,0.8337500095367432,1.4182134866714478,0.5400000214576721,0.0010000000474974513
0.5070879459381104,0.9056249856948853,1.1213226318359375,0.6474999785423279,0.0010000000474974513
0.400765597820282,0.9318749904632568,0.8053613901138306,0.7124999761581421,0.0010000000474974513
0.291441410779953,0.9618750214576721,0.6601743102073669,0.7724999785423279,0.0010000000474974513
0.25930365920066833,0.956250011920929,0.47725462913513184,0.8399999737739563,0.0010000000474974513
0.25424230098724365,0.9524999856948853,0.3425830006599426,0.9125000238418579,0.0010000000474974513
0.23066140711307526,0.9506250023841858,0.2416146695613861,0.9399999976158142,0.0010000000474974513
0.176518052816391,0.9706249833106995,0.20120751857757568,0.9424999952316284,0.0010000000474974513
0.19878798723220825,0.9581249952316284,0.14166612923145294,0.9674999713897705,0.0010000000474974513
0.16908246278762817,0.9693750143051147,0.13116739690303802,0.9649999737739563,0.0010000000474974513
0.15245968103408813,0.96875,0.23745760321617126,0.9300000071525574,0.0010000000474974513
0.18505902588367462,0.9631249904632568,0.26783129572868347,0.9024999737739563,0.0010000000474974513
0.1711924970149994,0.9618750214576721,0.12003354728221893,0.9549999833106995,0.0010000000474974513
0.1306380033493042,0.96875,0.11869940161705017,0.9624999761581421,0.0010000000474974513
0.18888774514198303,0.9487500190734863,0.08990833163261414,0.9725000262260437,0.0010000000474974513
0.11335290223360062,0.9781249761581421,0.0784280002117157,0.9775000214576721,0.0010000000474974513
0.08723373711109161,0.9806249737739563,0.060960765928030014,0.9775000214576721,0.0010000000474974513
0.07850465178489685,0.9806249737739563,0.07919058948755264,0.9725000262260437,0.0010000000474974513
