loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,lr
0.36814212799072266,0.8774999976158142,0.4669123888015747,0.8450000286102295,0.001
0.363475501537323,0.8656250238418579,0.47165268659591675,0.8349999785423279,0.001
0.36664021015167236,0.8656250238418579,0.47661834955215454,0.824999988079071,0.001
0.3734339773654938,0.8681250214576721,0.47503310441970825,0.8450000286102295,0.001
0.36046192049980164,0.8793749809265137,0.49378958344459534,0.8299999833106995,0.001
0.340681254863739,0.8837500214576721,0.45176905393600464,0.8299999833106995,0.001
0.3315345346927643,0.8837500214576721,0.43393364548683167,0.8500000238418579,0.001
0.31532809138298035,0.8931249976158142,0.41668349504470825,0.8675000071525574,0.001
0.3038702607154846,0.903124988079071,0.4021146297454834,0.8575000166893005,0.001
0.297942578792572,0.9024999737739563,0.39033231139183044,0.875,0.001
0.28816017508506775,0.9056249856948853,0.39191514253616333,0.8650000095367432,0.001
0.27662429213523865,0.9112499952316284,0.38614577054977417,0.8650000095367432,0.001
0.27133312821388245,0.9112499952316284,0.38393017649650574,0.8799999952316284,0.001
0.2697826325893402,0.9125000238418579,0.3835088312625885,0.8650000095367432,0.001
0.2648627460002899,0.9118750095367432,0.3751599192619324,0.8675000071525574,0.001
0.27197974920272827,0.909375011920929,0.40831494331359863,0.8675000071525574,0.001
0.2732712924480438,0.9056249856948853,0.4382874667644501,0.8525000214576721,0.001
0.2772035598754883,0.9037500023841858,0.42177674174308777,0.875,0.001
0.28010955452919006,0.8949999809265137,0.3818691372871399,0.8725000023841858,0.001
0.25756117701530457,0.9081249833106995,0.37345024943351746,0.875,0.001
0.2593071460723877,0.9043750166893005,0.36900001764297485,0.8824999928474426,0.001
0.271278977394104,0.9043750166893005,0.374370813369751,0.862500011920929,0.001
0.24436849355697632,0.9200000166893005,0.37163177132606506,0.8799999952316284,0.001
0.24379175901412964,0.9137499928474426,0.40668076276779175,0.8650000095367432,0.001
0.24583224952220917,0.9125000238418579,0.36638087034225464,0.887499988079071,0.001
0.23263368010520935,0.9268749952316284,0.3650752902030945,0.8849999904632568,0.001
0.25081080198287964,0.9118750095367432,0.35965850949287415,0.8725000023841858,0.001
0.23158106207847595,0.9200000166893005,0.3779630959033966,0.8799999952316284,0.001
0.23542098701000214,0.9206249713897705,0.35387709736824036,0.875,0.001
0.218819260597229,0.9268749952316284,0.358466237783432,0.8725000023841858,0.001
0.21511855721473694,0.9268749952316284,0.37432634830474854,0.8849999904632568,0.001
0.22781018912792206,0.9206249713897705,0.37276458740234375,0.8725000023841858,0.001
0.22479316592216492,0.925000011920929,0.344792902469635,0.8824999928474426,0.001
0.20500420033931732,0.9287499785423279,0.3704829514026642,0.8725000023841858,0.001
0.22407448291778564,0.9243749976158142,0.3713623285293579,0.8824999928474426,0.001
0.21218307316303253,0.9256250262260437,0.32237952947616577,0.8799999952316284,0.001
0.19873836636543274,0.9350000023841858,0.32538536190986633,0.8849999904632568,0.001
0.19464422762393951,0.9337499737739563,0.36830899119377136,0.8700000047683716,0.001
0.19647468626499176,0.9350000023841858,0.3568778932094574,0.8824999928474426,0.001
0.18759767711162567,0.9356250166893005,0.3319936692714691,0.8774999976158142,0.001
0.18211936950683594,0.9393749833106995,0.3181457221508026,0.8924999833106995,0.001
0.18864257633686066,0.9331250190734863,0.32505595684051514,0.8824999928474426,0.001
0.17489026486873627,0.9431250095367432,0.3373604118824005,0.8824999928474426,0.001
0.17276008427143097,0.9399999976158142,0.33140090107917786,0.887499988079071,0.001
0.17137642204761505,0.9456250071525574,0.30980926752090454,0.8924999833106995,0.001
0.15320846438407898,0.9506250023841858,0.29713499546051025,0.8949999809265137,0.001
0.15932054817676544,0.9443749785423279,0.32186374068260193,0.8974999785423279,0.001
0.14994998276233673,0.956250011920929,0.30933651328086853,0.9024999737739563,0.001
0.1468176245689392,0.9556249976158142,0.29905587434768677,0.8899999856948853,0.001
0.14991922676563263,0.9506250023841858,0.35701966285705566,0.887499988079071,0.001
0.17003946006298065,0.9437500238418579,0.3100506663322449,0.8949999809265137,0.001
0.13791650533676147,0.9587500095367432,0.27389249205589294,0.9100000262260437,0.001
0.14416246116161346,0.9481250047683716,0.28994929790496826,0.8949999809265137,0.001
0.13695766031742096,0.9568750262260437,0.3003900647163391,0.8949999809265137,0.001
0.1237012967467308,0.9606249928474426,0.25929024815559387,0.9200000166893005,0.001
0.11608918011188507,0.9631249904632568,0.2759752571582794,0.9100000262260437,0.001
0.1046014130115509,0.9712499976158142,0.27254676818847656,0.9125000238418579,0.001
0.11043526977300644,0.9643750190734863,0.27561601996421814,0.9075000286102295,0.001
0.10414742678403854,0.9725000262260437,0.2571544647216797,0.9175000190734863,0.001
0.09159265458583832,0.9725000262260437,0.2703549265861511,0.9175000190734863,0.001
0.1111869364976883,0.9624999761581421,0.2152300775051117,0.9325000047683716,0.001
0.08503253012895584,0.9781249761581421,0.3118065297603607,0.9024999737739563,0.001
