loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,lr
2.301262140274048,0.125,2.296459436416626,0.1274999976158142,0.001
2.291168451309204,0.11812499910593033,2.2753024101257324,0.08500000089406967,0.001
2.2688913345336914,0.1106249988079071,2.2244369983673096,0.20250000059604645,0.001
2.1916749477386475,0.19249999523162842,2.060124158859253,0.20000000298023224,0.001
1.9557682275772095,0.24250000715255737,2.140907049179077,0.19249999523162842,0.001
1.9022423028945923,0.24812500178813934,1.7987372875213623,0.26249998807907104,0.001
1.7675879001617432,0.3062500059604645,1.8517781496047974,0.23499999940395355,0.001
1.8114171028137207,0.31937500834465027,1.7321059703826904,0.2750000059604645,0.001
1.733909249305725,0.2631250023841858,1.691118597984314,0.2849999964237213,0.001
1.6625540256500244,0.31687501072883606,1.6330323219299316,0.3400000035762787,0.001
1.609704852104187,0.3425000011920929,1.598696231842041,0.3675000071525574,0.001
1.5700041055679321,0.38187500834465027,1.5550962686538696,0.3799999952316284,0.001
1.501448392868042,0.42250001430511475,1.4912737607955933,0.4375,0.001
1.4310126304626465,0.4699999988079071,1.4084961414337158,0.5350000262260437,0.001
1.3331077098846436,0.550000011920929,1.3863221406936646,0.4950000047683716,0.001
1.289725661277771,0.5149999856948853,1.3690789937973022,0.5074999928474426,0.001
1.2711660861968994,0.512499988079071,1.356575608253479,0.512499988079071,0.001
1.2970348596572876,0.48875001072883606,1.4019590616226196,0.4625000059604645,0.001
1.275704264640808,0.5024999976158142,1.3173229694366455,0.5174999833106995,0.001
1.239250898361206,0.5393750071525574,1.3750066757202148,0.45750001072883606,0.001
1.2099145650863647,0.5712500214576721,1.1868658065795898,0.5950000286102295,0.001
1.138553261756897,0.5699999928474426,1.2153823375701904,0.5950000286102295,0.001
1.0958034992218018,0.6318749785423279,1.1465280055999756,0.5950000286102295,0.001
1.0500844717025757,0.6237499713897705,1.1103463172912598,0.6499999761581421,0.001
1.0045266151428223,0.6943749785423279,1.0858432054519653,0.6850000023841858,0.001
0.9699491262435913,0.703125,1.0165400505065918,0.6675000190734863,0.001
0.9300414323806763,0.65625,0.9905824065208435,0.637499988079071,0.001
0.8915792107582092,0.6981250047683716,0.9567819833755493,0.6899999976158142,0.001
0.8620538115501404,0.7275000214576721,0.9114875197410583,0.7250000238418579,0.001
0.8259252905845642,0.7381250262260437,0.8487650156021118,0.7200000286102295,0.001
0.8029783368110657,0.7406250238418579,0.8711419105529785,0.7250000238418579,0.001
0.788226306438446,0.7362499833106995,0.8574172854423523,0.6650000214576721,0.001
0.7984898090362549,0.6968749761581421,0.7966614365577698,0.75,0.001
1.0384292602539062,0.6612499952316284,0.9929612874984741,0.5575000047683716,0.001
1.102229356765747,0.5393750071525574,1.1602001190185547,0.5975000262260437,0.001
1.0254782438278198,0.6137499809265137,0.9179836511611938,0.6600000262260437,0.001
0.9127898216247559,0.6468750238418579,1.0433075428009033,0.6349999904632568,0.001
0.8801559209823608,0.7337499856948853,0.9268245100975037,0.7049999833106995,0.001
0.8564990758895874,0.7418749928474426,0.9023700952529907,0.6675000190734863,0.001
0.8303653001785278,0.7106249928474426,0.8551471829414368,0.6775000095367432,0.001
0.7951208353042603,0.71875,0.8242431879043579,0.675000011920929,0.001
0.7682503461837769,0.7106249928474426,0.8271671533584595,0.6800000071525574,0.001
0.7487571239471436,0.7281249761581421,0.7867233753204346,0.7250000238418579,0.001
0.7305862307548523,0.7599999904632568,0.7918663620948792,0.7425000071525574,0.001
0.7176963090896606,0.7731249928474426,0.7641640305519104,0.762499988079071,0.001
0.7123968005180359,0.7737500071525574,0.7467576861381531,0.7674999833106995,0.001
0.6878058910369873,0.7712500095367432,0.7629389762878418,0.7674999833106995,0.001
0.6759483218193054,0.7962499856948853,0.7312822937965393,0.7850000262260437,0.001
0.6646583080291748,0.7975000143051147,0.7125744819641113,0.7774999737739563,0.001
0.6539645195007324,0.7856249809265137,0.7083561420440674,0.7875000238418579,0.001
0.6454882025718689,0.7975000143051147,0.7086703777313232,0.7749999761581421,0.001
0.633348286151886,0.7943750023841858,0.6817868947982788,0.7699999809265137,0.001
0.6242439150810242,0.7749999761581421,0.6676501631736755,0.7975000143051147,0.001
0.6205233335494995,0.8006250262260437,0.6639766693115234,0.8025000095367432,0.001
0.6099341511726379,0.8037499785423279,0.6632311940193176,0.7749999761581421,0.001
0.5972188711166382,0.8018749952316284,0.6332954168319702,0.800000011920929,0.001
0.5972443222999573,0.7962499856948853,0.6295101642608643,0.7925000190734863,0.001
0.5942011475563049,0.7837499976158142,0.6455603837966919,0.7225000262260437,0.001
0.5769468545913696,0.7699999809265137,0.6292911767959595,0.7825000286102295,0.001
0.5664396286010742,0.8131250143051147,0.6699882745742798,0.7450000047683716,0.001
0.5745173096656799,0.7749999761581421,0.6294342279434204,0.7225000262260437,0.001
0.5602722764015198,0.7443749904632568,0.6001260280609131,0.7900000214576721,0.001
0.5443012118339539,0.8256250023841858,0.6067942380905151,0.7925000190734863,0.001
0.5162420868873596,0.8362500071525574,0.5334158539772034,0.8299999833106995,0.001
0.4802028238773346,0.8431249856948853,0.5344589352607727,0.8550000190734863,0.001
0.5232076048851013,0.824999988079071,0.5929263830184937,0.762499988079071,0.001
0.5438647270202637,0.7875000238418579,0.7532361745834351,0.8299999833106995,0.001
0.6558385491371155,0.765625,0.6897842884063721,0.7225000262260437,0.001
0.6218128800392151,0.7331249713897705,0.7144789099693298,0.7225000262260437,0.001
0.5520246624946594,0.7943750023841858,0.5831203460693359,0.8149999976158142,0.001
0.5071347951889038,0.8506249785423279,0.5232412219047546,0.8399999737739563,0.001
0.4757070541381836,0.8374999761581421,0.5313442945480347,0.824999988079071,0.001
0.458965539932251,0.8337500095367432,0.4809267520904541,0.8675000071525574,0.001
0.4272531270980835,0.8762500286102295,0.4456019699573517,0.8675000071525574,0.001
0.39545729756355286,0.859375,0.4042971134185791,0.8849999904632568,0.001
0.3430936932563782,0.9106249809265137,0.32277554273605347,0.8849999904632568,0.001
0.31864362955093384,0.8943750262260437,0.2936013340950012,0.9200000166893005,0.001
0.28008902072906494,0.9368749856948853,0.2736056447029114,0.925000011920929,0.001
0.25787872076034546,0.9350000023841858,0.272896945476532,0.925000011920929,0.001
0.24154289066791534,0.9368749856948853,0.25242486596107483,0.9325000047683716,0.001
0.2264752984046936,0.9387500286102295,0.24364762008190155,0.925000011920929,0.001
0.23220057785511017,0.9293749928474426,0.22449536621570587,0.9275000095367432,0.001
0.21313971281051636,0.9356250166893005,0.21774837374687195,0.9300000071525574,0.001
0.20381224155426025,0.9350000023841858,0.21803870797157288,0.925000011920929,0.001
0.18713241815567017,0.9443749785423279,0.29066455364227295,0.8725000023841858,0.001
0.22570106387138367,0.9112499952316284,0.20048381388187408,0.9399999976158142,0.001
